============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(4,75 MeV) ==> Mylar+Aluminium( 1261 A) =================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  158  2 ,4733800E+07   1262163E-03  ,4039E+00 -,1075E+00   ,9999992  ,0012262 -,0001565
T  159  2 ,4737664E+07   1263253E-03  ,2183E+00  ,2491E+00   ,9999995  ,0002690  ,0009546
T  160  2 ,4736000E+07   1262548E-03 -,9542E-01 -,1063E+00   ,9999999  ,0000490  ,0003426
T  161  2 ,4732179E+07   1262667E-03 -,6661E+00 -,5933E+00   ,9999997 -,0005828 -,0005999
T  162  2 ,4729920E+07   1261923E-03 -,4497E+00 -,9317E+00   ,9999988 -,0007775 -,0013381
T  163  2 ,4734473E+07   1261608E-03 -,2146E+00 -,4823E-01   ,9999999  ,0001576 -,0002525
T  164  2 ,4732609E+07   1263027E-03 -,4819E+00 -,1346E+00   ,9999999  ,0000573  ,0001535
T  165  2 ,4731849E+07   1261438E-03  ,7856E-01  ,1971E+00   ,9999998  ,0001215  ,0005344
T  166  2 ,4737132E+07   1262754E-03  ,4983E+00  ,1549E-01   ,9999995  ,0009419  ,0002237
T  167  2 ,4737956E+07   1262760E-03  ,1193E+00  ,5193E+00   ,9999999 -,0002022  ,0005075
T  168  2 ,4732975E+07   1263361E-03  ,2329E+00 -,9958E+00   ,9999924  ,0034520 -,0018150
T  169  2 ,4736212E+07   1262334E-03  ,2070E+00 -,1354E+00   ,9999999  ,0001165 -,0003348
T  170  2 ,4731351E+07   1261837E-03 -,5363E+00  ,1780E+00   ,9999981 -,0019487  ,0002856
T  171  2 ,4731117E+07   1261882E-03  ,5938E+00 -,1459E+00   ,9999993  ,0009833 -,0006326
T  172  2 ,4733542E+07   1261026E-03 -,5187E+00 -,3128E-01   ,9999997 -,0005528 -,0004687
T  173  2 ,4733691E+07   1262858E-03 -,4807E+00  ,1824E+00   ,9999998 -,0005561 -,0000494
T  174  2 ,4739337E+07   1261617E-03 -,2178E+00  ,3810E+00   ,9999993 -,0010757  ,0005581
T  175  2 ,4733391E+07   1262993E-03  ,3370E+00  ,3188E-01   ,9999993  ,0008341 -,0008090
T  176  2 ,4731946E+07   1261933E-03  ,8269E+00 -,8926E-01   ,9999985  ,0015107 -,0008205
T  177  2 ,4731009E+07   1263312E-03  ,5792E+00  ,4698E+00   ,9999974  ,0015808  ,0016277
T  178  2 ,4731553E+07   1263136E-03  ,3353E+00 -,9341E+00   ,9999971  ,0004687 -,0023621
T  179  2 ,4733526E+07   1263001E-03 -,5184E+00  ,4371E+00   ,9999999 -,0003663 -,0003483
T  180  2 ,4735928E+07   1263173E-03  ,7239E-01 -,5235E-01   ,9999999  ,0001170 -,0003737
T  181  2 ,4732868E+07   1261058E-03 -,8115E+00 -,7219E+00   ,9999986 -,0012850 -,0010929
T  182  2 ,4738195E+07   1263021E-03 -,4311E+00 -,1755E+00   ,9999997 -,0004595 -,0006575
T  183  2 ,4731722E+07   1262104E-03 -,6138E+00  ,2473E-01   ,9999935 -,0035966  ,0000975
T  184  2 ,4736315E+07   1261827E-03 -,2422E+00  ,2519E+00   ,9999992 -,0005929  ,0010960
T  185  2 ,4734394E+07   1262977E-03 -,4670E-01  ,2151E+00   ,9999998  ,0004143  ,0005508
T  186  2 ,4735571E+07   1263465E-03 -,2035E+00  ,4297E+00   ,9999674 -,0072448  ,0035646
T  187  2 ,4733888E+07   1263162E-03  ,1665E-01 -,8642E+00   ,9999981 -,0004940 -,0018734
T  188  2 ,4732107E+07   1261104E-03 -,7922E+00  ,3520E+00   ,9999975 -,0022188  ,0001278
T  189  2 ,4733311E+07   1263060E-03  ,3891E+00 -,6041E-01   ,9999999  ,0004052  ,0003472
T  190  2 ,4729834E+07   1263007E-03 -,2489E+01  ,2166E+01   ,9999951 -,0022116  ,0022372
T  191  2 ,4738622E+07   1261011E-03 -,6318E+00  ,2109E+00   ,9999988 -,0015387  ,0000970
T  192  2 ,4735282E+07   1262426E-03 -,1645E+00 -,7838E+00   ,9999994 -,0010493 -,0003391
T  193  2 ,4739222E+07   1261990E-03 -,5039E-01  ,2157E+00   ,9999999 -,0001592  ,0003616
T  194  2 ,4733284E+07   1263251E-03 -,4768E-01  ,1902E+00   ,9999998 -,0003476  ,0005635
T  195  2 ,4731875E+07   1261074E-03 -,6735E-01 -,3097E-01   ,9999998  ,0004911 -,0003140
T  196  2 ,4733261E+07   1262471E-03 -,1646E+00 -,2119E+00   ,9999997 -,0002814 -,0006706
T  197  2 ,4730695E+07   1261888E-03  ,5020E+00  ,4958E+00   ,9999976  ,0019025  ,0010730
T  198  2 ,4732642E+07   1261093E-03 -,2342E+00  ,2298E+00   ,9999998 -,0005222  ,0004497
T  199  2 ,4733313E+07   1262741E-03 -,1646E+00  ,2345E+00   ,9999998 -,0005847 -,0000013
T  200  2 ,4733633E+07   1261576E-03 -,4271E+00 -,1782E+00   ,9999997 -,0004810  ,0006745
T  201  2 ,4731295E+07   1261151E-03  ,8429E-02 -,5320E-01   ,9999990  ,0003891  ,0013580
T  202  2 ,4731481E+07   1263090E-03  ,2236E+00  ,2977E-01   ,9999996 -,0004542  ,0007492
T  203  2 ,4737023E+07   1263232E-03 -,2101E+00 -,2585E+00   ,9999999 -,0001961 -,0002119
T  204  2 ,4736935E+07   1262104E-03  ,2519E+00 -,4102E+00   ,9999996  ,0003023 -,0008794
T  205  2 ,4732877E+07   1262653E-03 -,1773E+00  ,9437E+00   ,9999987  ,0002597  ,0015696
T  206  2 ,4735087E+07   1261947E-03  ,7120E-01 -,2154E+00   ,9999999 -,0002283  ,0002469
T  207  2 ,4732797E+07   1263103E-03 -,2987E+00 -,2407E+00   ,9999999  ,0004398  ,0002753
T  208  2 ,4731552E+07   1263307E-03 -,5731E+00  ,3796E-01   ,9999999  ,0004794 -,0001170
T  209  2 ,4734747E+07   1263522E-03 -,4315E-01 -,8922E+00   ,9999994  ,0010156 -,0004635
